decision_id,decision,review_text
01LYKsf368UN,accepted,It is well worth reading
14DVQyx220GY,accepted,It is well worth reading
82IXPex436XI,accepted,I was blown away by this paper
76AABnj115NA,rejected,I do not recommend reading it
53TMDkd334KA,accepted,A brilliantly researched piece of work
41RUSre848QV,rejected,I did not like it
94CCHre860ZM,accepted,Perfection
83EBLtf958JY,accepted,Perfection
37WAXvp552SF,rejected,"The topic is dealt with superficially, I was expecting something more"
66ZGUxa731CC,accepted,Perfection
68BKRyf999EY,accepted,A brilliantly researched piece of work
05KCOww022AU,accepted,I recommend reading it
99XWGue829QD,rejected,I do not recommend reading it
59LWFnm059VF,accepted,I recommend reading it
91HYVzg318PX,rejected,I did not like it
59GBFun718DF,accepted,I recommend reading it
97NIGpt853ZK,rejected,It was a waste of time
68HARlp355FJ,accepted,A brilliantly researched piece of work
05JBHns587WP,accepted,Perfection
71RBZck809EC,accepted,It is well worth reading
43TSExm671BO,rejected,I did not like it
71VLUsk242YZ,accepted,I recommend reading it
32YXYcl438NU,accepted,I was blown away by this paper
62PFLfw178FP,accepted,Perfection
83UFXkx225BQ,rejected,I did not like it
35YOLef843JX,accepted,Perfection
74TXCzt088RO,rejected,I did not like it
03QKLub881LB,accepted,I recommend reading it
20DDHes011VK,rejected,I did not like it
36ITDsd046HJ,accepted,I was blown away by this paper
79VGVic767PD,accepted,A brilliantly researched piece of work
86AUQas817VU,accepted,Perfection
55AXIku982JT,accepted,It is well worth reading
47CPMtz625IA,accepted,I recommend reading it
43WWRyj273DK,accepted,It is well worth reading
98KLQlr567FP,rejected,It was a waste of time
38DLYro078QJ,accepted,A brilliantly researched piece of work
91UHYhs221YV,rejected,Awful
86RGGlw441IQ,accepted,I was blown away by this paper
59WVPob720FZ,accepted,It is well worth reading
69GWPqi815VQ,accepted,I recommend reading it
17XTZni683MX,accepted,A brilliantly researched piece of work
91SWNsr518GW,accepted,A brilliantly researched piece of work
71THNju345FU,accepted,Perfection
80CXCmt708UN,rejected,I do not recommend reading it
64WVImw399YN,accepted,Perfection
42LXZtb956RU,accepted,A brilliantly researched piece of work
04UKKla022CK,accepted,It is well worth reading
02CNUgx066IR,rejected,"The topic is dealt with superficially, I was expecting something more"
63EHBtn710ET,accepted,I recommend reading it
17NIHca668NF,accepted,Perfection
85TRYle457FO,rejected,It was a waste of time
80TDCgc263AA,accepted,It is well worth reading
44BUCak130UX,accepted,I recommend reading it
10LVXwm084XL,rejected,"The topic is dealt with superficially, I was expecting something more"
76EDXqn634LV,rejected,"The topic is dealt with superficially, I was expecting something more"
53ALPny099NR,accepted,It is well worth reading
82LBVsb903VA,accepted,It is well worth reading
30LCZtd521CU,accepted,I recommend reading it
21HIXbi913FJ,accepted,It is well worth reading
14HNTix647JG,accepted,It is well worth reading
51GGKcm353ER,rejected,I did not like it
22USZaf253NF,accepted,A brilliantly researched piece of work
69FWHlc165LU,accepted,It is well worth reading
25RILhz496TD,rejected,It was a waste of time
51KQXzr879QC,accepted,Perfection
32RFMuv475HE,rejected,Awful
81FOSof311PV,accepted,I was blown away by this paper
51SXSxy785LW,accepted,Perfection
98LAJgp836JM,accepted,I recommend reading it
67HFLut561CU,accepted,I was blown away by this paper
28JHWga643IK,accepted,It is well worth reading
86SUDph637BZ,accepted,I recommend reading it
66YPUds153YI,rejected,"The topic is dealt with superficially, I was expecting something more"
49ZYMps558OF,accepted,A brilliantly researched piece of work
58UCLze411QH,rejected,It was a waste of time
97YGVsa405WB,accepted,It is well worth reading
56QTBeo687ZE,accepted,I was blown away by this paper
56KJNlo506YJ,accepted,It is well worth reading
47LSDwi495GH,accepted,A brilliantly researched piece of work
57SLNjt584IA,rejected,I do not recommend reading it
41RUZnz830PQ,accepted,It is well worth reading
32FESvl620UV,accepted,I recommend reading it
02CJWdk277EY,accepted,A brilliantly researched piece of work
64HSDbi511HJ,accepted,It is well worth reading
70XNYik039XJ,rejected,I do not recommend reading it
31BPXqt501JM,rejected,I do not recommend reading it
71VEUxa395YV,accepted,I recommend reading it
14YUYfk113GT,accepted,I was blown away by this paper
33EYAkt697SU,rejected,I did not like it
98BODxo734UF,accepted,A brilliantly researched piece of work
53LFEhy689KI,accepted,It is well worth reading
76OCLei995RR,accepted,A brilliantly researched piece of work
44YYElm677CA,accepted,It is well worth reading
69TLYuw118MJ,accepted,A brilliantly researched piece of work
28MJGsy351UN,rejected,Awful
33JMHlb002VY,rejected,It was a waste of time
94DAYhh904JV,rejected,"The topic is dealt with superficially, I was expecting something more"
26HKQsx745EM,rejected,Awful
10CKBxt605CH,accepted,A brilliantly researched piece of work
30LQKcw618RC,rejected,I do not recommend reading it
64JGOex912TL,rejected,It was a waste of time
54PUXif943DF,accepted,I recommend reading it
88AFDfh796SI,accepted,I was blown away by this paper
88NRNia007PD,rejected,I did not like it
14MXQxf923DN,accepted,It is well worth reading
88TYMgv376YH,rejected,"The topic is dealt with superficially, I was expecting something more"
90KXRzp014YX,rejected,Awful
34GBVmz773AD,rejected,Awful
91NPVji246DZ,accepted,It is well worth reading
43SRXgc054KK,accepted,I was blown away by this paper
27PIDpr667GD,accepted,It is well worth reading
87HIAbx228PJ,accepted,I recommend reading it
30LGBzg111RB,accepted,Perfection
08MUAbz308BY,accepted,It is well worth reading
63DJGnb127DL,accepted,I recommend reading it
38OQSce850PS,accepted,I was blown away by this paper
66DVXbt826LP,rejected,Awful
23JSQvl635XU,accepted,I was blown away by this paper
41ITZhd253AG,accepted,Perfection
46LNBdl023WN,rejected,Awful
22VDLwo722PU,rejected,I do not recommend reading it
07CIRqe831GM,accepted,A brilliantly researched piece of work
79PHRvn776XQ,accepted,Perfection
19ILNrh583EI,rejected,"The topic is dealt with superficially, I was expecting something more"
42IIDof353VL,accepted,A brilliantly researched piece of work
46OHPdv691VS,rejected,I do not recommend reading it
62QITte686BU,accepted,A brilliantly researched piece of work
24MJKqm379OX,accepted,Perfection
52KUYec276RT,accepted,It is well worth reading
09ZZYyr586XR,rejected,It was a waste of time
21IQQjc612DB,accepted,I was blown away by this paper
38JFHkl246UK,accepted,I recommend reading it
57FOHjo531XL,accepted,A brilliantly researched piece of work
41RWWak317UN,accepted,I was blown away by this paper
57TFVbi103DN,rejected,Awful
91VTIqv411JC,rejected,I did not like it
82CGCbk451XX,accepted,A brilliantly researched piece of work
19PXWsy603TH,rejected,I do not recommend reading it
86YEDen709WD,accepted,Perfection
60USHml769WV,accepted,It is well worth reading
33CETbb807DA,accepted,A brilliantly researched piece of work
32NEZmb571OJ,accepted,A brilliantly researched piece of work
60HWOtq886ZK,accepted,It is well worth reading
80HFLiy880IO,accepted,I recommend reading it
37IPCse518KQ,accepted,A brilliantly researched piece of work
09TLYcu657UF,accepted,A brilliantly researched piece of work
65GSUts085GQ,accepted,Perfection
00BTOos302FS,accepted,I recommend reading it
39NWJmj342JX,accepted,Perfection
80EVHnb596FL,rejected,"The topic is dealt with superficially, I was expecting something more"
84ZVBri921TL,accepted,It is well worth reading
99BTRxp346HW,accepted,I recommend reading it
89KIBqf639MC,accepted,I recommend reading it
73EHJrj794HT,accepted,I was blown away by this paper
39WJSal689TS,rejected,I did not like it
29RDPlk836UR,accepted,A brilliantly researched piece of work
58AZXdr789SE,rejected,"The topic is dealt with superficially, I was expecting something more"
28QPAnp849FA,accepted,Perfection
78PCEnd298PN,rejected,I do not recommend reading it
85VIQnz104HS,rejected,"The topic is dealt with superficially, I was expecting something more"
44JOShn101AQ,accepted,It is well worth reading
36LZPoy775GK,accepted,It is well worth reading
86IVRdu144RJ,accepted,A brilliantly researched piece of work
62MAHod001TW,accepted,A brilliantly researched piece of work
97VLImw051CK,rejected,It was a waste of time
24JOFjo293YI,accepted,I recommend reading it
14FGDkw972WK,accepted,Perfection
65EATou948QK,accepted,Perfection
34DNYmq066QP,accepted,I was blown away by this paper
48ROCvc743BV,accepted,I was blown away by this paper
27IPCbq737RI,accepted,It is well worth reading
58ZZYij008QD,accepted,I recommend reading it
36RVDka452QW,accepted,I was blown away by this paper
08HOHlx233EQ,accepted,I was blown away by this paper
95RLEhc826XT,accepted,I recommend reading it
64QFLai731VL,accepted,A brilliantly researched piece of work
05YRWdp894LN,rejected,"The topic is dealt with superficially, I was expecting something more"
58DJDnh306JW,rejected,I do not recommend reading it
67SENua055TY,accepted,A brilliantly researched piece of work
10OFWwd635PZ,rejected,I did not like it
55NSQdm576CT,accepted,I was blown away by this paper
91MCJyh317XU,accepted,A brilliantly researched piece of work
08MRXtv543VZ,accepted,Perfection
76QDOxx172MW,accepted,A brilliantly researched piece of work
77FIQns193FQ,accepted,It is well worth reading
71UQUye920WG,accepted,Perfection
04PBCwm372AL,accepted,I was blown away by this paper
83WTAna898LE,rejected,It was a waste of time
88NJPoy624GV,rejected,I did not like it
88LNIuz066QR,accepted,A brilliantly researched piece of work
03GCQpg629ZD,accepted,I recommend reading it
22DAZry134BB,accepted,A brilliantly researched piece of work
23HLCbp865AL,accepted,I was blown away by this paper
25MWYsb927GF,accepted,I recommend reading it
85FXYkz956HO,accepted,I was blown away by this paper
09RCRky952YF,accepted,Perfection
20EJYxn277GT,rejected,It was a waste of time
42LFCtv623ZV,accepted,I was blown away by this paper
49WXFrb158SK,rejected,It was a waste of time
37LKTkh347JV,accepted,I was blown away by this paper
94GIGiv360FQ,rejected,I did not like it
59XLMkc925ZS,rejected,I do not recommend reading it
85DEEjy164AP,accepted,I recommend reading it
75VOPqq800ON,accepted,I recommend reading it
47VSLfx168FN,accepted,Perfection
25UKSpa622LC,accepted,It is well worth reading
73PSGli908VT,rejected,I do not recommend reading it
87JQDel190EK,rejected,I do not recommend reading it
28LCVat527HD,accepted,It is well worth reading
18NRRkr094HU,accepted,Perfection
29CRMmm980HM,accepted,Perfection
74SKCcp009QH,rejected,I do not recommend reading it
70WRYsz047CN,accepted,A brilliantly researched piece of work
52ROCnp330LK,rejected,It was a waste of time
54PJJnu558RC,rejected,It was a waste of time
87DJZqa236EA,accepted,It is well worth reading
74KCHaw223YL,accepted,Perfection
65BLVok378RS,accepted,Perfection
78RKZmh920XC,rejected,I did not like it
54ZPAux792XR,accepted,I recommend reading it
17HMYfe773DJ,accepted,It is well worth reading
00HPAvn555KZ,rejected,It was a waste of time
70DAUlh398DY,accepted,I recommend reading it
32OJTyz345RN,accepted,A brilliantly researched piece of work
74NMVes803VB,accepted,Perfection
09BMHuf547DW,accepted,A brilliantly researched piece of work
11ZCWgh208LS,accepted,I was blown away by this paper
64TTAzt641GZ,accepted,I was blown away by this paper
85GTVgt758VU,accepted,A brilliantly researched piece of work
57EQDqn590EZ,accepted,I was blown away by this paper
30IDHvs216OQ,accepted,It is well worth reading
08SCUjh592WJ,accepted,I was blown away by this paper
99KJOre070JP,rejected,It was a waste of time
40HCLkq783KX,rejected,It was a waste of time
96NTPvu296SE,accepted,A brilliantly researched piece of work
99NZZbi433PI,accepted,I recommend reading it
65UPHzd273CT,accepted,A brilliantly researched piece of work
03TCFnh150KV,accepted,I was blown away by this paper
16KCNoq523UX,accepted,It is well worth reading
20YQBnu261MJ,accepted,Perfection
35BNEda626GL,accepted,Perfection
24SEAlk332GM,accepted,It is well worth reading
34NMIbk911OW,accepted,I recommend reading it
96EEGzv500PR,accepted,I was blown away by this paper
58IURwl774FR,accepted,It is well worth reading
57ETZnp708YF,accepted,A brilliantly researched piece of work
46FFJmo813SI,accepted,Perfection
53TCPjv380RL,accepted,It is well worth reading
52YOZpm983ED,accepted,I was blown away by this paper
45FPRza144WQ,accepted,I was blown away by this paper
84GJFbl023ZD,accepted,Perfection
99EDSca083MW,accepted,Perfection
78JYMgv778LD,accepted,A brilliantly researched piece of work
61OKMve949LU,accepted,I recommend reading it
16GEFpr639DD,accepted,A brilliantly researched piece of work
61RDAry652RB,accepted,It is well worth reading
23CCXvw400TZ,accepted,It is well worth reading
76NMEgm507JT,accepted,I recommend reading it
03SXKnv771TB,accepted,Perfection
28SIUjz763HA,accepted,It is well worth reading
96JMZki582SV,rejected,I do not recommend reading it
59EVIsl125TI,rejected,"The topic is dealt with superficially, I was expecting something more"
75AMXhh417JS,rejected,"The topic is dealt with superficially, I was expecting something more"
50HKLcm441KT,accepted,I recommend reading it
26VZYgj813ZT,accepted,It is well worth reading
97SZGbi653WI,accepted,A brilliantly researched piece of work
66ZCJyh342WN,accepted,I was blown away by this paper
96IBVwt946US,accepted,A brilliantly researched piece of work
31XMKao317AM,accepted,I was blown away by this paper
06KORjs388MJ,accepted,Perfection
78LFHga256EJ,accepted,I was blown away by this paper
16GCJri232TY,accepted,I was blown away by this paper
02NYGic554HG,rejected,Awful
88MSFpl992GD,accepted,Perfection
10IHCsg214IL,accepted,It is well worth reading
18YPCle903XZ,accepted,I recommend reading it
28JNAvt246JQ,rejected,"The topic is dealt with superficially, I was expecting something more"
93VDSbi422NF,accepted,Perfection
84BSBmg386XP,accepted,I recommend reading it
37DFMym971YF,accepted,I recommend reading it
92QPYib133GT,accepted,Perfection
48OBBwf138QF,accepted,A brilliantly researched piece of work
98KZYwz037WS,accepted,Perfection
56ABXyk582RU,rejected,I do not recommend reading it
54SFWev353ZM,accepted,A brilliantly researched piece of work
39TFCej224VQ,accepted,It is well worth reading
73OMGzs691QI,rejected,I do not recommend reading it
13DTQqm760DY,accepted,I was blown away by this paper
58SWZlb084XX,rejected,It was a waste of time
63GDDah866QF,accepted,I recommend reading it
48KGLdl926YC,accepted,It is well worth reading
42VBHeh088LV,accepted,I was blown away by this paper
01HOAkc639UE,accepted,I was blown away by this paper
69HCIcm128QT,accepted,Perfection
67ZUKnz743KS,rejected,It was a waste of time
14HEAed172BS,accepted,It is well worth reading
50MHSmk563CY,accepted,A brilliantly researched piece of work
54XIIos879ZU,accepted,I was blown away by this paper
66LVOnz526TA,accepted,A brilliantly researched piece of work
45IBMkv452XA,accepted,A brilliantly researched piece of work
03GRRny933NX,accepted,Perfection
81THXra267ES,accepted,Perfection
20CFNip775TM,accepted,It is well worth reading
14WXFhm771IF,rejected,It was a waste of time
17ALNtk161FR,rejected,I did not like it
53HAYql698NB,accepted,A brilliantly researched piece of work
31IHSbb015TU,accepted,I recommend reading it
37CBBmr724RZ,accepted,I recommend reading it
06PNViz017BQ,accepted,It is well worth reading
99YCXxe366BI,accepted,I recommend reading it
01PWUqt181TW,accepted,A brilliantly researched piece of work
88KVHwx400VJ,accepted,I recommend reading it
